"cliid","nome","cnpj"
"692","Wiza, Watsica and Carter","9501625214"
"693","Howell Group","4407460199"
"694","Tremblay - Gerlach","2465776207"
"695","Stokes, Purdy and Daniel","8335443130"
"696","Fahey, Skiles and Schoen","390674664"
"697","VonRueden - Walsh","5359643552"
"698","Schiller - Lebsack","3370970287"
"699","Weber - Paucek","4747421009"
"700","MacGyver Group","2586668073"
"701","Fahey, Kling and Witting","9569347562"
"702","Harber Group","2045443361"
"703","MacGyver - Thiel","3735956343"
"704","Satterfield Group","5900578976"
"705","Schaden - Hudson","1184396426"
"706","Sawayn - VonRueden","2565143907"
"707","Kovacek - Spinka","2289278238"
"708","Schuster, Balistreri and Abernathy","8098774066"
"709","Crooks - Fritsch","7966570487"
"710","Anderson - Koch","4728960692"
"711","Von Group","3194879545"
"712","Robel LLC","7072808345"
"713","McDermott and Sons","351512454"
"714","Quigley - Kohler","295029692"
"715","Berge and Sons","4601182409"
"716","Stracke, Predovic and Rosenbaum","3026626767"
"717","Barrows LLC","7808970964"
"718","Schimmel and Sons","3773162820"
"719","Okuneva Inc","2648221204"
"720","Douglas and Sons","3995086896"
"721","Vandervort - Schmeler","3060471819"
"722","Waters - Jacobson","840138326"
"723","Turcotte - Greenfelder","3221546602"
"724","Nienow - Kovacek","9636085307"
"725","Wyman, Ondricka and Berge","5996869276"
"726","Mayert, Johnson and Beer","1705964435"
"727","D.Amore and Sons","2479009823"
"728","Schultz Group","8163886447"
"729","Rosenbaum, Torphy and Runte","4318500306"
"730","Towne LLC","1827669543"
"731","Skiles, Gislason and Herzog","3865042651"
"732","Heaney Group","1194614078"
"733","Daugherty, Sawayn and Schultz","8812827659"
"734","Conn LLC","2909411370"
"735","Champlin, Lakin and Labadie","965223264"
"736","Kulas and Sons","9380031653"
"737","Romaguera - Cronin","5752051916"
"738","Parisian - Hilll","8751217341"
"739","Conn - Jacobs","7893985283"
"740","King, Mitchell and Schimmel","1187451320"
"741","Bergnaum, Jones and Skiles","8828056266"
"742","Jaskolski - Leffler","6721485362"
"743","Wehner, Huel and Goodwin","1858770297"
"744","Quigley and Sons","7387906548"
"745","Sipes - Hahn","4766588096"
"746","O.Reilly, Bruen and Grimes","260765929"
"747","Bergstrom - Murazik","5895490719"
"748","Sipes Inc","2485502218"
"749","Botsford and Sons","4169755944"
"750","Gerhold - O.Conner","1535176245"
"751","Ebert - O.Conner","7658040509"
"752","Kuphal, Wuckert and Flatley","4280019177"
"753","Lesch Inc","7657672994"
"754","Huels - Simonis","3712853874"
"755","Terry, Rohan and Schamberger","6243411087"
"756","Carroll - Zieme","8829782750"
"757","Bahringer - Schmeler","7205031591"
"758","Lind, Howell and Dibbert","8678084383"
"759","Fay - McGlynn","7635478176"
"760","Gleason - Hand","2678551997"
"761","Jaskolski Inc","1716336333"
"762","Heathcote, Bernhard and Marks","2066986739"
"763","Schultz LLC","1835730795"
"764","Armstrong Group","4774606243"
"765","Morar Group","3059371997"
"766","Murphy Group","1330898079"
"767","Wolff, Russel and Gutkowski","3959586418"
"768","Kautzer - Larson","8626203233"
"769","Gerhold LLC","7525989036"
"770","Bins Inc","1408340933"
"771","Kunde, Spencer and Crooks","3632922012"
"772","Rodriguez, O.Connell and Stehr","2757983008"
"773","Langosh - Beier","5523788929"
"774","Bogan LLC","557582350"
"775","Pouros Group","4980297323"
"776","McKenzie Group","7782375657"
"777","Keeling - Morissette","6350079442"
"778","Moen, Toy and Kshlerin","5669011910"
"779","Donnelly, Halvorson and Stark","8779348203"
"780","Hilll - Greenfelder","3681067759"
"781","Kovacek Group","8214501296"
"782","Wiegand - Schulist","6151740920"
"783","Heidenreich - Rutherford","1847645321"
"784","Bogan - Mosciski","6304889992"
"785","Cummings, Bechtelar and Cartwright","9683148255"
"786","Graham Group","5098922046"
"787","Runolfsson - Kihn","2736387074"
"788","Braun, Marks and Blick","1675495815"
"789","Swift Inc","20048491"
"790","Kuhn LLC","3548915663"
"791","Runolfsdottir, Hartmann and Lynch","1768424330"
"792","Morissette Inc","9916325170"
"793","Stroman, Krajcik and Ratke","7123444590"
"794","Brekke - Senger","7890845367"
"795","Grant, Greenholt and Denesik","1848206526"
"796","Buckridge, Senger and Lehner","3366149329"
"797","Ferry Inc","3958829201"
"798","Gleason - Hermann","3085070788"
"799","McClure - Bogan","4945689547"
"800","Hayes - Schumm","8557120680"
"801","Moore and Sons","1157591930"
"802","Fadel, Blanda and Lesch","3370625962"
"803","Lehner Group","24817864"
"804","Bartell - McLaughlin","572285205"
"805","Cremin and Sons","5767992053"
"806","Carter Group","3088914022"
"807","Bode, Rippin and Buckridge","6200968969"
"808","Hartmann, Sporer and Kris","5165400190"
"809","Aufderhar - Rogahn","4242576412"
"810","Spinka, Fadel and Schultz","9094852608"
"811","Jones, Ortiz and Graham","8774278878"
"812","McDermott - Dietrich","1721224866"
"813","O.Conner Group","7388130594"
"814","Hintz and Sons","76125424"
"815","Bins and Sons","6746526364"
"816","Baumbach Inc","7436404067"
"817","Kozey - Rippin","9795241303"
"818","Langworth - White","2244858464"
"819","Nitzsche - Rowe","3414043815"
"820","Cronin, King and Jenkins","9010201260"
"821","McLaughlin Inc","7473185829"
"822","Pouros, Weimann and Marquardt","851719759"
"823","Bahringer LLC","3907860780"
"824","Upton, Hilll and DuBuque","4484857766"
"825","D.Amore, Hamill and Russel","6289049100"
"826","Grady - Ondricka","3295804117"
"827","Schaden - Feeney","615243231"
"828","Adams Group","2824712503"
"829","Runolfsson, Boehm and Lebsack","9657776767"
"830","Beahan, McLaughlin and White","2067559850"
"831","O.Reilly, Wisoky and Schoen","7250561170"
"832","Flatley, Abbott and Harris","1156436281"
"833","Rodriguez, Conn and Rutherford","7843215956"
"834","Doyle, Crist and Franecki","5389545036"
"835","Lehner, Towne and Stark","5857275792"
"836","Gutmann - Schneider","3239907488"
"837","Stracke, Zieme and Stokes","8880224557"
"838","Yost, Mayert and Lang","8442777407"
"839","Harber, Treutel and McKenzie","5276304912"
"840","Ebert and Sons","5198837725"
"841","Lueilwitz - Daugherty","9371285877"
"842","Hermiston and Sons","4820904507"
"843","DuBuque, Gutkowski and Upton","2967754749"
"844","Dicki - Stanton","2093023172"
"845","Klein - Gerlach","5992638377"
"846","Kiehn and Sons","2495797490"
"847","Kilback, Rau and Towne","4893615114"
"848","Auer - Hagenes","8505404092"
"849","Stracke LLC","2381093915"
"850","Kiehn Inc","5536213075"
"851","Grimes, Kohler and Mitchell","2308592885"
"852","Lubowitz, Rogahn and Skiles","4211742671"
"853","Weimann, Oberbrunner and Gulgowski","5522078766"
"854","Miller, Leannon and Daniel","9181375336"
"855","Prohaska - Blick","1327929732"
"856","White Inc","212530860"
"857","Spinka, Prosacco and White","7855308776"
"858","Osinski and Sons","7330819263"
"859","Kub and Sons","8737936352"
"860","Prohaska and Sons","7490100208"
"861","Schimmel LLC","1568172168"
"862","Thompson LLC","5736201003"
"863","O.Conner Group","9693275721"
"864","Mraz - Stanton","1925338177"
"865","Klocko LLC","1782276246"
"866","Cormier Inc","1967371024"
"867","Cummings, Beatty and Schmitt","3346990435"
"868","Morissette - Kling","8301399058"
"869","Lebsack - Vandervort","6756772147"
"870","Kilback, Walsh and Little","1855134977"
"871","Hartmann, Kling and Lind","5265705910"
"872","Padberg - Dietrich","4160912524"
"873","Mitchell, Streich and Jones","9852375407"
"874","Blick, Armstrong and Spencer","7183100782"
"875","Rodriguez LLC","8591579895"
"876","Bradtke - Rodriguez","315585358"
"877","Moen - Stiedemann","7414815935"
"878","Baumbach Inc","8496944824"
"879","Lindgren, Schowalter and Leffler","2418094146"
"880","Nienow Inc","2962701167"
"881","Runolfsdottir, Bruen and Johnston","7367101838"
"882","Cormier - Koelpin","7490043522"
"883","Johns LLC","2774659655"
"884","Schneider, Haley and Schroeder","3724571151"
"885","Dickens and Sons","6777206574"
"886","Rice and Sons","7576841818"
"887","Hansen, Langworth and Boyer","6683912440"
"888","Erdman - Walter","2990541446"
"889","Mills Group","5957838276"
"890","Roberts, Kreiger and Rowe","8620775251"
"891","Kertzmann - Bartell","6388305210"
"892","Dickens, Stroman and Kuhn","9498676895"
"893","Emard LLC","6836801933"
"894","Stiedemann, Kiehn and Dare","5755278741"
"895","Vandervort - Lesch","2431717720"
"896","Williamson Inc","1417300698"
"897","Grant, Kemmer and Romaguera","4637884020"
"898","Kuvalis, Price and Keebler","2975870418"
"899","Nader, McDermott and Botsford","7482495185"
"900","Beier - Cummings","3467434681"
"901","Morar - Fahey","2374835774"
"902","Homenick, O.Reilly and Mosciski","2783409909"
"903","Kunde and Sons","6738621949"
"904","Bartell and Sons","58299297"
"905","Ankunding - Lind","9121746311"
"906","Murphy and Sons","8875465320"
"907","Trantow, Friesen and Gleason","2359330012"
"908","Russel, Armstrong and Oberbrunner","9581597174"
"909","Rau - Adams","8649115950"
"910","Cummings - Powlowski","9372449105"
"911","Hoeger, Johns and Hartmann","9975039367"
"912","Russel, Hegmann and Kilback","8577141225"
"913","Morissette LLC","882957996"
"914","Reynolds, Beier and Kuvalis","3333241447"
"915","Jerde - Green","1499740476"
"916","Bailey - Beier","2034380541"
"917","Torphy LLC","285857592"
"918","Reichel, Bogisich and Zboncak","5320511833"
"919","Will, Romaguera and Hamill","4139250348"
"920","Daugherty Inc","4481847042"
"921","Morissette, Brekke and Sawayn","4022921129"
"922","Nikolaus - Wiegand","9025490417"
"923","Shields, Klein and Boyle","9680404730"
"924","Will, Prohaska and Flatley","318778424"
"925","Heathcote, Gibson and Zboncak","8493026670"
"926","Kshlerin - Gulgowski","2821736851"
"927","Ebert - Treutel","8188672122"
"928","Cole - Dicki","537062890"
"929","Abbott - Hintz","6794248239"
"930","Auer, Hartmann and Marquardt","5667644967"
"931","Tillman - Hegmann","2420887557"
"932","Lakin, Thiel and Ernser","5217427981"
"933","Considine, Kulas and Reichert","6078910752"
"934","O.Conner - Cremin","9640832936"
"935","Murazik - Russel","4711033785"
"936","McDermott, Franey and Zulauf","5149604992"
"937","Frami and Sons","1443322423"
"938","Bogisich, Conroy and Kuhn","7149388221"
"939","Ernser - McKenzie","6285719144"
"940","Lowe - Kub","6894145768"
"941","Volkman and Sons","7454327044"
"942","Bashirian LLC","2127380789"
"943","Maggio LLC","4170456890"
"944","Wisoky - Rutherford","8287019621"
"945","Davis, Wisoky and Pagac","9482866193"
"946","Schmeler, Nikolaus and Koss","9578555873"
"947","Jakubowski - Rowe","5496007836"
"948","Gorczany, Heaney and Schamberger","3246584176"
"949","Kunde Group","8470366882"
"950","Bosco - Swift","6796150066"
"951","Bahringer, Bashirian and Hagenes","4925520113"
"952","Howell Group","9707475730"
"953","Kunze, Bogan and Bartell","3599154988"
"954","Tillman - Ferry","9800617051"
"955","Schulist LLC","1217558381"
"956","Hoeger, Koelpin and Hickle","2590816480"
"957","Rice LLC","3211942890"
"958","Cassin - Kutch","9264828133"
"959","Wintheiser - Cartwright","4791229207"
"960","Hintz - Adams","8007657266"
"961","Von, Crist and Kilback","39303004"
"962","Tremblay, Herzog and Jerde","3908629233"
"963","Beier Group","2768319376"
"964","Hand Group","1745168559"
"965","Hoeger Group","8276597580"
"966","Runte - Adams","8218724931"
"967","Haley Group","5717516568"
"968","Ryan, Keeling and Kub","3039085662"
"969","Morissette and Sons","488011566"
"970","Padberg, Goyette and Swift","5579348371"
"971","Mann Inc","7565350362"
"972","Hettinger Group","5358438386"
"973","Botsford - Kiehn","4179204606"
"974","Rogahn - Franecki","8087086228"
"975","Stroman and Sons","3399557353"
"976","Mueller LLC","1205171274"
"977","Stanton Inc","6534323982"
"978","Armstrong and Sons","1442643900"
"979","Christiansen, Reichel and Lang","7864937071"
"980","Goyette LLC","8608059460"
"981","Bernier Inc","7991912930"
"982","Ziemann and Sons","2803905949"
"983","Bartell - Moen","4677190674"
"984","Zulauf - Jacobi","854352651"
"985","Wolf and Sons","5303876977"
"986","Williamson Group","2898069620"
"987","Hermann - Green","6294384133"
"988","Steuber - McLaughlin","8899778833"
"989","Schoen and Sons","4919365128"
"990","Batz Group","9516172938"
"991","Windler, Rosenbaum and Erdman","8511207554"
"992","Zboncak LLC","2258530490"
"993","Kuvalis Inc","3772718590"
"994","Lueilwitz, Greenfelder and Hayes","2017984132"
"995","Stokes - Emard","7389302623"
"996","Becker - Johnson","4108560981"
"997","Ullrich LLC","8040981883"
"998","Kiehn - Hills","7184437454"
"999","Ullrich - Bernhard""nome","3593007010"
"1000","Wintheiser - Runte","3593964376"
"1001","Heller and Sons","2296824544"
"1002","Durgan - Schuppe","427442559"
"1003","Conn, Goodwin and Murphy","1420184776"
"1004","Bogan and Sons","5823282729"
"1005","Crist, Stoltenberg and Jakubowski","1070418757"
"1006","Dach Group","3535234794"
"1007","Roob and Sons","771682689"
"1008","Wiza and Sons","7042561465"
"1009","Ernser - Howe","7303379169"
"1010","Goldner Inc","9751251079"
"1011","Christiansen - Schroeder","9794952249"
"1012","Kiehn - Bosco","5595390441"
"1013","Collier - Goodwin","3900115362"
"1014","Anderson and Sons","4336294348"
"1015","Macejkovic, Gusikowski and Dietrich","8249390385"
"1016","Wisozk LLC","2545249734"
"1017","Maggio, Turner and Cole","413001989"
"1018","Heaney and Sons","5089794081"
"1019","Smitham - Mueller","3427090469"
"1020","Schoen and Sons","2467789810"
"1021","Moen, Stracke and Hamill","538534303"
"1022","Schumm - Hermann","718492897"
"1023","Torphy - Schamberger","8644778870"
"1024","Metz, Jast and Willms","2051902895"
"1025","Padberg Group","2768299715"
"1026","Christiansen LLC","7682293586"
"1027","Emmerich LLC","4499811171"
"1028","Mayer LLC","9233084027"
"1029","Ullrich - Schmidt","134154452"
"1030","Robel Inc","4996526130"
"1031","Jacobson and Sons","5802161167"
"1032","Collier Inc","3109109638"
"1033","Mohr Inc","5772747177"
"1034","Baumbach Inc","3636886878"
"1035","Hudson - Rau","9205342378"
"1036","Skiles - Schamberger","5972159473"
"1037","Kuhlman, Welch and Mante","787951927"
"1038","Romaguera LLC","8813982186"
"1039","Blanda - Trantow","7631691304"
"1040","Kiehn LLC","7341002794"
"1041","Kautzer - Luettgen","9469921208"
"1042","Legros - Christiansen","2715933037"
"1043","Kozey - Hodkiewicz","8267007695"
"1044","Zboncak - Hodkiewicz","2437847588"
"1045","Ledner, Wuckert and Prosacco","3775177124"
"1046","Conroy - Fisher","5440231080"
"1047","Rolfson, Lueilwitz and Armstrong","1431684376"
"1048","Howell Inc","9791296278"
"1049","Raynor - VonRueden","8034723398"
"1050","Kunze - Okuneva","1959227653"
"1051","Gleason Group","3161426436"
"1052","Donnelly LLC","9798824180"
"1053","Okuneva - Shields","4443006974"
"1054","Jerde, Kerluke and Waters","8722931449"
"1055","Kertzmann Inc","5790822525"
"1056","Kris Group","7749345191"
"1057","Wuckert - Oberbrunner","92562728"
"1058","Ortiz Group","4196897665"
"1059","Breitenberg, Franecki and Jaskolski","3812397838"
"1060","Huel, Swaniawski and Hirthe","5185371099"
"1061","Hayes - Bergnaum","2369021373"
"1062","Stokes - Schowalter","4012672789"
"1063","Altenwerth, Walker and Wilderman","8926817857"
"1064","Cartwright - Gerlach","2525322037"
"1065","Torphy, Sporer and Casper","3725549974"
"1066","Cremin - Glover","7910554605"
"1067","Conn - Kertzmann","465801099"
"1068","Rogahn Group","7397703224"
"1069","Ryan - Sporer","8821058808"
"1070","Greenholt - Brakus","9977946590"
"1071","Howe - Jacobson","6378122644"
"1072","Schimmel Group","744092639"
"1073","Goodwin - Hudson","3855478821"
"1074","Brekke, Gerhold and Friesen","4888335664"
"1075","Hickle - McClure","1739593979"
"1076","Feil LLC","859007383"
"1077","Torp Group","7864415156"
"1078","Labadie, Stark and Mosciski","7302621039"
"1079","Davis Inc","3892523339"
"1080","Rempel - Larkin","4888158851"
"1081","MacGyver, Bergstrom and Mraz","9613258019"
"1082","Rempel Inc","7168654357"
"1083","Heller Inc","2220009106"
"1084","Beahan - Lesch","7849709373"
"1085","O.Reilly Inc","7146889548"
"1086","Simonis Inc","7947890404"
"1087","Pagac - Hodkiewicz","2004236205"
"1088","Block, Runolfsdottir and Botsford","3808814144"
"1089","Olson, Heathcote and Crona","2876595079"
"1090","Crist, Friesen and Feil","217615147"
"1091","Boyer, Corwin and Heidenreich","5818082547"
"1092","McClure Group","1400037298"
"1093","Lakin - Nolan","7530845063"
"1094","Anderson Inc","4786447692"
"1095","Franey Inc","5642798731"
"1096","Upton - Bailey","7398630972"
"1097","Dicki Group","8045966106"
"1098","Balistreri, Stoltenberg and Schuster","8852222588"
"1099","Kozey - Langosh","4764872099"
"1100","Leffler, Torphy and Donnelly","3202988980"
"1101","Rosenbaum - Boyle","3912940851"
"1102","Kassulke - Runolfsson","7006355397"
"1103","Cassin, Lowe and Stoltenberg","9229825042"
"1104","Rutherford Group","898638380"
"1105","Gottlieb - Dickens","2851259776"
"1106","Robel - Frami","9590622283"
"1107","Mayer - Jast","2227480017"
"1108","Emard, Gibson and Gulgowski","8379223705"
"1109","Dietrich Group","8686951279"
"1110","Hessel and Sons","9657084903"
"1111","Adams Inc","9764024017"
"1112","O.Conner Inc","7519754154"
"1113","Heathcote Group","3064231448"
"1114","Corkery Group","9981840378"
"1115","O.Reilly LLC","7158941094"
"1116","Abshire - Altenwerth","6189840701"
"1117","Robel, Stroman and Jacobi","8823495059"
"1118","Nienow Group","2911499689"
"1119","Rice - Crooks","8530221982"
"1120","Bergnaum, Waters and Nienow","4254362250"
